lance,dv,desc,amount,newt,balance,usd,erate,memo,category,subcat,fragment,who
2025-03-03,2025-03-03,COMPRA 0885 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-8.30,D,14803.31,0,0,,,,,
2025-03-03,2025-03-03,LEV ATM 6519 BCP   CALDAS RAINHA CC Caldas Viva,-150.00,D,14653.31,0,0,,,,,
2025-03-03,2025-03-03,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-29.00,D,14624.31,0,0,,,,,
2025-03-03,2025-03-03,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-30.00,D,14594.31,0,0,,,,,
2025-03-03,2025-03-03,COMPRA 0885 PINGO DOCE CALDAS RACAL CONTACTLESS,-62.32,D,14531.99,0,0,,,,,
2025-03-03,2025-03-03,TRF MB WAY P/ ASHLEY JAYE LOEHN,-12.00,D,14519.99,0,0,,,,,
2025-03-03,2025-03-03,DD OCIDENTAL SAUDE    DI78637755 00254458645MAR,-257.95,D,14262.04,0,0,,,,,
2025-03-03,2025-03-03,DDPT90103750 BALANCE CLUB 00001712568,-44.90,D,14217.14,0,0,,,,,
2025-03-03,2025-03-03,COMPRA 0885 MCDONALDS 2 CALDAS DA R CONTACTLESS,-16.35,D,14200.79,0,0,,,,,
2025-03-03,2025-03-03,LEV ATM 6519 CCAM  Cadaval       Av Dos Bombeir,-30.00,D,14170.79,0,0,,,,,
2025-03-03,2025-03-03,COMPRA 6519 GOLDPET CALDAS DA RAINH CONTACTLESS,-32.10,D,14138.69,0,0,,,,,
2025-03-04,2025-03-04,DDPT77114654 FF CALDAS    007952090100207,-25.90,D,14112.79,0,0,,,,,
2025-03-04,2025-03-04,COMPRA 6519 E LECLERC CALDAS DA CAL CONTACTLESS,-8.64,D,14104.15,0,0,,,,,
2025-03-04,2025-03-04,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-25.54,D,14078.61,0,0,,,,,
2025-03-04,2025-03-04,TRF P/ Cidade Logica LDA,-611.92,D,13466.69,0,0,,,,,
2025-03-05,2025-03-05,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-73.44,D,13393.25,0,0,,,,,
2025-03-05,2025-03-05,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,13353.25,0,0,,,,,
2025-03-05,2025-03-05,COM.MAN.CONTA PACOTE PROGRAMA PRESTIGE   022025,-15.00,D,13338.25,0,0,,,,,
2025-03-05,2025-03-05,IMPOSTO SELO ART 17.3.4,-0.60,D,13337.65,0,0,,,,,
2025-03-06,2025-03-06,TRF MB WAY P/ MARGARIDA CUNHA,-80.00,D,13257.65,0,0,,,,,
2025-03-06,2025-03-06,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,13257.57,0,0,,,,,
2025-03-06,2025-03-06,COMPRA 0885 A8 TORRES VEDRAS        CONTACTLESS,-2.70,D,13254.87,0,0,,,,,
2025-03-06,2025-03-06,COMPRA 0885 WELL S TORRES VEDRAS    CONTACTLESS,-42.65,D,13212.22,0,0,,,,,
2025-03-06,2025-03-06,COMPRA 0885 MERCADONA TORRES VEDRAS CONTACTLESS,-11.70,D,13200.52,0,0,,,,,
2025-03-06,2025-03-06,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-15.00,D,13185.52,0,0,,,,,
2025-03-06,2025-03-06,COMPRA 6519 A8 BOMBARRAL            CONTACTLESS,-2.70,D,13182.82,0,0,,,,,
2025-03-06,2025-03-06,COMPRA 0885 EVDCR 2500-810 C RAINHA,-84.60,D,13098.22,0,0,,,,,
2025-03-06,2025-03-06,TRF MB WAY P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,13058.22,0,0,,,,,
2025-03-07,2025-03-07,COMISSAO TRF MBWAY 80.00 APP MB WAY,-0.16,D,13058.06,0,0,,,,,
2025-03-07,2025-03-07,IMPOSTO DO SELO,-0.01,D,13058.05,0,0,,,,,
2025-03-07,2025-03-07,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,13057.97,0,0,,,,,
2025-03-07,2025-03-07,COMPRA 0885 COCKPIT BAR 1700-008 LI CONTACTLESS,-12.75,D,13045.22,0,0,,,,,
2025-03-07,2025-03-07,TRF MB WAY P/ IRIS SILVA ROCHA,-30.00,D,13015.22,0,0,,,,,
2025-03-07,2025-03-07,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-15.00,D,13000.22,0,0,,,,,
2025-03-07,2025-03-07,PAG BXVAL- 6519 VIAVERDE,-5.20,D,12995.02,0,0,,,,,
2025-03-10,2025-03-10,COMPRA 6519 A8 LEIRIA SUL           CONTACTLESS,-5.20,D,12989.82,0,0,,,,,
2025-03-10,2025-03-10,COMPRA 6519 A8 TORNADA              CONTACTLESS,-4.85,D,12984.97,0,0,,,,,
2025-03-10,2025-03-10,"DD PT73101243 MEO, SA         42473235217",-35.79,D,12949.18,0,0,,,,,
2025-03-10,2025-03-10,DD PT02117362 Colegio Rainha  CRDL084314,-80.00,D,12869.18,0,0,,,,,
2025-03-10,2025-03-10,DD PT02117362 Colegio Rainha  CRDL084187,-115.00,D,12754.18,0,0,,,,,
2025-03-10,2025-03-10,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-84.61,D,12669.57,0,0,,,,,
2025-03-10,2025-03-10,TRF MB WAY P/ ASHLEY JAYE LOEHN,-15.00,D,12654.57,0,0,,,,,
2025-03-10,2025-03-10,PAG SERV 11098/507640453 HOSPITAL CUF TORRES VE,-19.00,D,12635.57,0,0,,,,,
2025-03-10,2025-03-10,PAG SERV 11098/506433259 HOSPITAL CUF TORRES VE,-10.00,D,12625.57,0,0,,,,,
2025-03-11,2025-03-11,COMPRA 0885 CARREFOUR CITY PARIS FR CONTACTLESS,-30.58,D,12594.99,0,0,,,,,
2025-03-11,2025-03-11,COMPRA 0885 ERNEST ET VALENT PARIS  CONTACTLESS,-4.40,D,12590.59,0,0,,,,,
2025-03-11,2025-03-11,COMPRA 6519 BENETTON CALDAS 2500-23 CONTACTLESS,-12.95,D,12577.64,0,0,,,,,
2025-03-11,2025-03-11,COMPRA 6519 PIMPOES PISCINAS MUCALD CONTACTLESS,-52.95,D,12524.69,0,0,,,,,
2025-03-12,2025-03-12,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,12484.69,0,0,,,,,
2025-03-12,2025-03-12,TRF P/ Vasiliki Flora,-72.00,D,12412.69,0,0,,,,,
2025-03-13,2025-03-13,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,12412.61,0,0,,,,,
2025-03-13,2025-03-13,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-15.00,D,12397.61,0,0,,,,,
2025-03-13,2025-03-13,TRF MB WAY P/ IRIS SILVA ROCHA,-30.00,D,12367.61,0,0,,,,,
2025-03-14,2025-03-14,DD PT61111450 CTT - AGUA/GAS  05216908821,-24.76,D,12342.85,0,0,,,,,
2025-03-14,2025-03-14,COMISSAO TRF MBWAY 30.00 APP MB WAY,-0.06,D,12342.79,0,0,,,,,
2025-03-17,2025-03-17,COMPRA 6519 A17 CARRICO             CONTACTLESS,-8.00,D,12334.79,0,0,,,,,
2025-03-17,2025-03-17,COMPRA 0885 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-4.80,D,12329.99,0,0,,,,,
2025-03-17,2025-03-17,"COMPRA 6519 A1 SANTA EUFEMIA,LEIRIA CONTACTLESS",-2.35,D,12327.64,0,0,,,,,
2025-03-17,2025-03-17,COMPRA 6519 A8 TORNADA              CONTACTLESS,-5.20,D,12322.44,0,0,,,,,
2025-03-17,2025-03-17,COMPRA 0885 BOL QUEIJAS,-26.85,D,12295.59,0,0,,,,,
2025-03-17,2025-03-17,COMPRA 6519 A8 LEIRIA SUL           CONTACTLESS,-5.20,D,12290.39,0,0,,,,,
2025-03-17,2025-03-17,COMPRA 6519 A8 TORNADA              CONTACTLESS,-5.20,D,12285.19,0,0,,,,,
2025-03-17,2025-03-17,COMPRA 0885 CINEPLACE LA VIE CALCAL CONTACTLESS,-24.20,D,12260.99,0,0,,,,,
2025-03-17,2025-03-17,LEV ATM 0885 193   Caldas Rainha CTT -R Eng Dua,-10.00,D,12250.99,0,0,,,,,
2025-03-17,2025-03-17,LEV ATM 0885 193   Caldas Rainha CTT -R Eng Dua,-200.00,D,12050.99,0,0,,,,,
2025-03-18,2025-03-18,DD PT34100781 EDP COMERCIAL-C 16010011415904,-137.85,D,11913.14,0,0,,,,,
2025-03-18,2025-03-18,COMPRA 0885 CHILDRENS WORLD LDA 2500-825 C. RAI,-30.00,D,11883.14,0,0,,,,,
2025-03-18,2025-03-18,COMPRA 0885 GAUCHOS CALDAS DA RAINH CONTACTLESS,-20.00,D,11863.14,0,0,,,,,
2025-03-19,2025-03-19,DD OCIDENTAL AUTOMVEL AU83469628 00254663509MAR,-35.35,D,11827.79,0,0,,,,,
2025-03-19,2025-03-19,COMPRA 6519 FORUM CHINA CALDAS DA R CONTACTLESS,-27.26,D,11800.53,0,0,,,,,
2025-03-19,2025-03-19,COMPRA 0885 PINGO DOCE CALDAS RACAL CONTACTLESS,-101.62,D,11698.91,0,0,,,,,
2025-03-20,2025-03-20,LEV ATM 6519 CCAM  Caldas Rainha Camara Municip,-150.00,D,11548.91,0,0,,,,,
2025-03-20,2025-03-20,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,11508.91,0,0,,,,,
2025-03-20,2025-03-20,TRF MB WAY P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,11468.91,0,0,,,,,
2025-03-20,2025-03-20,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,11468.83,0,0,,,,,
2025-03-20,2025-03-20,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,11468.75,0,0,,,,,
2025-03-21,2025-03-21,BCP4228651 MBWAY WOO 1600-404,-5.00,D,11463.75,0,0,,,,,
2025-03-21,2025-03-21,TRF MB WAY P/ ASHLEY JAYE LOEHN,-15.00,D,11448.75,0,0,,,,,
2025-03-24,2025-03-24,"COMPRA 6519 A1 ZIBREIRA, TORRES NOV CONTACTLESS",-6.45,D,11442.3,0,0,,,,,
2025-03-24,2025-03-24,COMPRA 6519 A15 A-DOS-NEGROS NO     CONTACTLESS,-6.85,D,11435.45,0,0,,,,,
2025-03-24,2025-03-24,COMPRA 0885 PINGO DOCE CALDAS RACAL CONTACTLESS,-38.08,D,11397.37,0,0,,,,,
2025-03-24,2025-03-24,TRF MB WAY P/ IRIS SILVA ROCHA,-45.00,D,11352.37,0,0,,,,,
2025-03-24,2025-03-24,COMPRA 0885 HMGIFTS CALDAS DA RAINH CONTACTLESS,-23.99,D,11328.38,0,0,,,,,
2025-03-24,2025-03-24,COMPRA 6519 FOTO FRANCO-MARCOS PCAL CONTACTLESS,-14.00,D,11314.38,0,0,,,,,
2025-03-24,2025-03-24,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,11314.29,0,0,,,,,
2025-03-25,2025-03-25,TRF MB WAY P/ ESTONTEANTAVENTURA LDA,-30.00,D,11284.29,0,0,,,,,
2025-03-25,2025-03-25,COMPRA 6519 CTT - CORREIOS CALDAS DA RAINHA,-12.34,D,11271.95,0,0,,,,,
2025-03-25,2025-03-25,COMPRA 0885 FARMACIA MALDONADO 2500-253 C DA RA,-4.74,D,11267.21,0,0,,,,,
2025-03-25,2025-03-25,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-34.61,D,11232.6,0,0,,,,,
2025-03-26,2025-03-26,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,11192.6,0,0,,,,,
2025-03-27,2025-03-27,COMPRA 0885 help.max.com Stockholm SE,-7.99,D,11184.61,0,0,,,,,
2025-03-27,2025-03-27,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,11184.53,0,0,,,,,
2025-03-27,2025-03-27,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-45.00,D,11139.53,0,0,,,,,
2025-03-27,2025-03-27,TRF MB WAY P/ IRIS SILVA ROCHA,-30.00,D,11109.53,0,0,,,,,
2025-03-27,2025-03-27,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,11109.44,0,0,,,,,
2025-03-27,2025-03-27,COMISSAO TRF MBWAY 30.00 APP MB WAY,-0.06,D,11109.38,0,0,,,,,
2025-03-28,2025-03-28,COMPRA 6519 DECATHLON ALCOBACA 2460 CONTACTLESS,-7.90,D,11101.48,0,0,,,,,
2025-03-28,2025-03-28,LEV ATM 0885 193   Caldas Rainha CTT -R Eng Dua,-100.00,D,11001.48,0,0,,,,,
2025-03-28,2025-03-28,COMPRA 0885 MINIPRECO CALDAS DA RAI CONTACTLESS,-9.59,D,10991.89,0,0,,,,,
2025-03-28,2025-03-28,TRF P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,10951.89,0,0,,,,,
2025-03-28,2025-03-28,LEV ATM 6519 193   Caldas Rainha CTT -R Eng Dua,-150.00,D,10801.89,0,0,,,,,
2025-03-31,2025-03-31,COMPRA 0885 WHAT THE FOLK CALDAS DA CONTACTLESS,-40.00,D,10761.89,0,0,,,,,
2025-03-31,2025-03-31,COMPRA 6519 A15 A-DOS-NEGROS        CONTACTLESS,-6.45,D,10755.44,0,0,,,,,
2025-03-31,2025-03-31,COMPRA 0885 EVDCR 2500-810 C RAINHA,-84.60,D,10670.84,0,0,,,,,
2025-04-01,2025-04-01,DD OCIDENTAL SAUDE    DI78637755 00254458645ABR,-257.95,D,10412.89,0,0,,,,,
2025-04-01,2025-04-01,DDPT77114654 FF CALDAS    007952090100207,-25.90,D,10386.99,0,0,,,,,
2025-04-01,2025-04-01,DDPT90103750 BALANCE CLUB 00001712568,-285.00,D,10101.99,0,0,,,,,
2025-04-01,2025-04-01,COMPRA 0885 CHILDRENS WORLD LDA 2500-825 C. RAI,-30.00,D,10071.99,0,0,,,,,
2025-04-01,2025-04-01,COMPRA 0885 GAUCHOS CALDAS DA RAINH CONTACTLESS,-23.51,D,10048.48,0,0,,,,,
2025-04-01,2025-04-01,COMPRA 6519 PIMPOES PISCINAS MUCALD CONTACTLESS,-21.00,D,10027.48,0,0,,,,,
2025-04-01,2025-04-01,TRF P/ Cidade Logica LDA,-611.92,D,9415.56,0,0,,,,,
2025-04-01,2025-04-01,PAG BXVAL- 6519 VIAVERDE,-14.80,D,9400.76,0,0,,,,,
2025-04-02,2025-04-02,COMPRA 6519 JCLAC POSTO BLC CALDAS DA RAINHA,-45.56,D,9355.2,0,0,,,,,
2025-04-02,2025-04-02,COMPRA 6519 A8 LOURES               CONTACTLESS,-5.50,D,9349.7,0,0,,,,,
2025-04-02,2025-04-02,COMPRA 6519 DCEA AHD P2 223 LISBOA  CONTACTLESS,-4.15,D,9345.55,0,0,,,,,
2025-04-02,2025-04-02,COMPRA 6519 A8 BOMBARRAL            CONTACTLESS,-5.50,D,9340.05,0,0,,,,,
2025-04-02,2025-04-02,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,9300.05,0,0,,,,,
2025-04-02,2025-04-02,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,9299.97,0,0,,,,,
2025-04-03,2025-04-03,COMPRA 6519 A8 LOURES               CONTACTLESS,-5.50,D,9294.47,0,0,,,,,
2025-04-03,2025-04-03,COMPRA 6519 JARDIM ZOOLOGICO LISBOA CONTACTLESS,-98.00,D,9196.47,0,0,,,,,
2025-04-03,2025-04-03,COMPRA 6519 A8 BOMBARRAL            CONTACTLESS,-5.50,D,9190.97,0,0,,,,,
2025-04-03,2025-04-03,COMPRA 0885 PARQUE ESTACIONAMENTCALDAS RAINHA,-35.00,D,9155.97,0,0,,,,,
2025-04-03,2025-04-03,COM.MAN.CONTA PACOTE PROGRAMA PRESTIGE   032025,-15.00,D,9140.97,0,0,,,,,
2025-04-03,2025-04-03,IMPOSTO SELO ART 17.3.4,-0.60,D,9140.37,0,0,,,,,
2025-04-04,2025-04-04,TRF. P/O Wise,1804.19,P,10944.56,0,0,,,,,
2025-04-04,2025-04-04,COMPRA 0885 C. MEDICO DA AV. 2500-081 C. RAINHA,-1488.00,D,9456.56,0,0,,,,,
2025-04-04,2025-04-04,COMPRA 0885 FARMACIA ROSA CALDAS DA RAINHA,-67.83,D,9388.73,0,0,,,,,
2025-04-04,2025-04-04,PAG BXVAL- 6519 VIAVERDE,-15.90,D,9372.83,0,0,,,,,
2025-04-07,2025-04-07,COMPRA 6519 HIPER CHINA CALDAS DA R CONTACTLESS,-36.30,D,9336.53,0,0,,,,,
2025-04-07,2025-04-07,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-10.54,D,9325.99,0,0,,,,,
2025-04-07,2025-04-07,COMPRA 0885 WHAT THE FOLK CALDAS DA CONTACTLESS,-8.15,D,9317.84,0,0,,,,,
2025-04-07,2025-04-07,COMPRA 0885 IMPERIO DA CRIANCA CALD CONTACTLESS,-36.99,D,9280.85,0,0,,,,,
2025-04-07,2025-04-07,TRF MB WAY P/ ANA BEATRIZ MIGUEL FERNANDES,-69.00,D,9211.85,0,0,,,,,
2025-04-07,2025-04-07,"DD PT73101243 MEO, SA         42473235217",-35.79,D,9176.06,0,0,,,,,
2025-04-07,2025-04-07,COMPRA 6519 EST SERVICO BP CALDAS DA RAINHA CAL,-81.61,D,9094.45,0,0,,,,,
2025-04-07,2025-04-07,TRF MB WAY P/ IRIS SILVA ROCHA,-45.00,D,9049.45,0,0,,,,,
2025-04-07,2025-04-07,TRF MB WAY P/ ASHLEY JAYE LOEHN,-33.00,D,9016.45,0,0,,,,,
2025-04-07,2025-04-07,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-37.72,D,8978.73,0,0,,,,,
2025-04-08,2025-04-08,DD PT02117362 Colegio Rainha  CRDL084314,-230.00,D,8748.73,0,0,,,,,
2025-04-08,2025-04-08,DD PT02117362 Colegio Rainha  CRDL084187,-265.00,D,8483.73,0,0,,,,,
2025-04-08,2025-04-08,COMISSAO TRF MBWAY 69.00 APP MB WAY,-0.14,D,8483.59,0,0,,,,,
2025-04-08,2025-04-08,IMPOSTO DO SELO,-0.01,D,8483.58,0,0,,,,,
2025-04-08,2025-04-08,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,8483.49,0,0,,,,,
2025-04-08,2025-04-08,COMISSAO TRF MBWAY 33.00 APP MB WAY,-0.07,D,8483.42,0,0,,,,,
2025-04-08,2025-04-08,TRF P/ Vasiliki Flora,-72.00,D,8411.42,0,0,,,,,
2025-04-10,2025-04-09,TRF. P/O Kerby A Ferris,7000.00,C,15411.42,0,0,,,,,
2025-04-10,2025-04-10,TRF MB WAY P/ PATRICIA DIANA FERNANDES RIBEIRO,-20.00,D,15391.42,0,0,,,,,
2025-04-10,2025-04-10,COMPRA 6519 A8 VALADO DE FRADES     CONTACTLESS,-2.45,D,15388.97,0,0,,,,,
2025-04-10,2025-04-10,COMPRA 0885 MOSTEIRO ALCOBACA 2460- CONTACTLESS,-7.50,D,15381.47,0,0,,,,,
2025-04-10,2025-04-10,COMPRA 6519 MOSTEIRO ALCOBACA 2460- CONTACTLESS,-19.50,D,15361.97,0,0,,,,,
2025-04-10,2025-04-10,COMPRA 0885 MOSTEIRO ALCOBACA 2460- CONTACTLESS,-34.48,D,15327.49,0,0,,,,,
2025-04-10,2025-04-10,COMPRA 6519 A8 TORNADA              CONTACTLESS,-2.45,D,15325.04,0,0,,,,,
2025-04-11,2025-04-11,TRF MB WAY P/ LUCILIA RIBEIRO,-7.10,D,15317.94,0,0,,,,,
2025-04-14,2025-04-14,COMPRA 6519 A8 PATAIAS              CONTACTLESS,-3.20,D,15314.74,0,0,,,,,
2025-04-14,2025-04-14,COMPRA 0885 GRUTAS DE MIRA DE AIMIR CONTACTLESS,-36.50,D,15278.24,0,0,,,,,
2025-04-14,2025-04-14,COMPRA 6519 A8 TORNADA              CONTACTLESS,-3.20,D,15275.04,0,0,,,,,
2025-04-14,2025-04-14,COMPRA 0885 PINGO DOCE CALDAS RACALDAS DA RAINH,-47.45,D,15227.59,0,0,,,,,
2025-04-14,2025-04-14,DD PT61111450 CTT - AGUA/GAS  05216908821,-27.47,D,15200.12,0,0,,,,,
2025-04-14,2025-04-14,DD PT34100781 EDP COMERCIAL-C 16010011415904,-129.99,D,15070.13,0,0,,,,,
2025-04-14,2025-04-14,"COMPRA 6519 A1 ZIBREIRA, TORRES NOV CONTACTLESS",-6.85,D,15063.28,0,0,,,,,
2025-04-16,2025-04-16,BCP4228651 MBWAY WOO 1600-404,-5.00,D,15058.28,0,0,,,,,
2025-04-17,2025-04-17,COMPRA 0885 LIBRERIA LA PUERTA DE T CONTACTLESS,-18.90,D,15039.38,0,0,,,,,
2025-04-17,2025-04-17,BCP4228651 MBWAY WOO 1600-404,-3.00,D,15036.38,0,0,,,,,
2025-04-17,2025-04-17,COMPRA 0885 TAQUILLA TEATRO ROMANO MERIDA ES,-42.00,D,14994.38,0,0,,,,,
2025-04-21,2025-04-21,BCP4228651 MBWAY WOO 1600-404,-2.50,D,14991.88,0,0,,,,,
2025-04-21,2025-04-21,BCP4228651 MBWAY WOO 1600-404,-3.00,D,14988.88,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 EUREST A S ABRANTES 220 CONTACTLESS,-17.30,D,14971.58,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 6519 A15 A-DOS-NEGROS NO     CONTACTLESS,-6.85,D,14964.73,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 PINGO DOCE CALDAS RACAL CONTACTLESS,-50.48,D,14914.25,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-33.51,D,14880.74,0,0,,,,,
2025-04-21,2025-04-21,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-30.00,D,14850.74,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-33.33,D,14817.41,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 EUPAGO- INST PAG LDAPORTO,-19.00,D,14798.41,0,0,,,,,
2025-04-21,2025-04-21,BCP4228651 MBWAY WOO 1600-404,-5.00,D,14793.41,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 RODOVIARIA OESTE LDACALDAS DA RAINH,-16.85,D,14776.56,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 HTTPS HIPAY.COM LEVALLOIS-PERRET,-5.98,D,14770.58,0,0,,,,,
2025-04-21,2025-04-21,TRF MB WAY P/ ASHLEY JAYE LOEHN,-30.00,D,14740.58,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 HTTPS HIPAY.COM LEVALLOIS-PERRET,-3.00,D,14737.58,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 HTTPS HIPAY.COM LEVALLOIS-PERRET,-3.00,D,14734.58,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 HTTPS HIPAY.COM LEVALLOIS-PERRET,-16.00,D,14718.58,0,0,,,,,
2025-04-21,2025-04-21,COMPRA 0885 BOL QUEIJAS,-13.00,D,14705.58,0,0,,,,,
2025-04-21,2025-04-21,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-15.00,D,14690.58,0,0,,,,,
2025-04-22,2025-04-22,DD OCIDENTAL AUTOMVEL AU83469628 00254663509ABR,-35.35,D,14655.23,0,0,,,,,
2025-04-22,2025-04-22,COMPRA 0885 QUIOSQUE CAIS SODRE LIS CONTACTLESS,-2.00,D,14653.23,0,0,,,,,
2025-04-22,2025-04-22,COMPRA 0885 RNE LISBOA,-8.70,D,14644.53,0,0,,,,,
2025-04-22,2025-04-22,PAG BXVAL- 6519 VIAVERDE,-4.24,D,14640.29,0,0,,,,,
2025-04-23,2025-04-23,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,14600.29,0,0,,,,,
2025-04-23,2025-04-23,TRF MB WAY P/ NAOMI ESTHER MONTACRE,-40.00,D,14560.29,0,0,,,,,
2025-04-23,2025-04-23,COMPRA 6519 INFOMAIS CALDAS DA RAIN CONTACTLESS,-29.80,D,14530.49,0,0,,,,,
2025-04-23,2025-04-23,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-78.18,D,14452.31,0,0,,,,,
2025-04-23,2025-04-23,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,14452.23,0,0,,,,,
2025-04-23,2025-04-23,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,14452.15,0,0,,,,,
2025-04-24,2025-04-24,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-10.00,D,14442.15,0,0,,,,,
2025-04-25,2025-04-24,TRF MB WAY DE ARMANDO HEVIA,40.00,C,14482.15,0,0,,,,,
2025-04-25,2025-04-25,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-7.71,D,14474.44,0,0,,,,,
2025-04-28,2025-04-28,COMPRA 0885 HTTPS HIPAY.COM LEVALLOIS-PERRET,-9.98,D,14464.46,0,0,,,,,
2025-04-28,2025-04-28,TRF MB WAY P/ IRIS SILVA ROCHA,-15.00,D,14449.46,0,0,,,,,
2025-04-28,2025-04-28,COMPRA 0885 BOL QUEIJAS,-20.53,D,14428.93,0,0,,,,,
2025-04-29,2025-04-29,COMPRA 0885 help.max.com Stockholm SE,-7.99,D,14420.94,0,0,,,,,
2025-04-29,2025-04-29,COMPRA 6519 FARMACIA MALDONADO 2500-253 CLD RAI,-12.95,D,14407.99,0,0,,,,,
2025-04-29,2025-04-29,COMPRA 0885 PINGO DOCE CALDAS RACAL CONTACTLESS,-65.37,D,14342.62,0,0,,,,,
2025-04-29,2025-04-29,TRF P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,14302.62,0,0,,,,,
2025-05-02,2025-05-02,TRF MB WAY P/ IRIS SILVA ROCHA,-30.00,D,14272.62,0,0,,,,,
2025-05-02,2025-05-02,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-15.00,D,14257.62,0,0,,,,,
2025-05-02,2025-05-02,COMPRA 6519 ECOPLANTARIUM TORNADA,-49.60,D,14208.02,0,0,,,,,
2025-05-02,2025-05-02,COMPRA 6519 GAUCHOS CALDAS DA RAINHA,-34.50,D,14173.52,0,0,,,,,
2025-05-02,2025-05-02,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,14133.52,0,0,,,,,
2025-05-02,2025-05-02,DD OCIDENTAL SAUDE    DI78637755 00254458645MAI,-257.95,D,13875.57,0,0,,,,,
2025-05-02,2025-05-02,DDPT77114654 FF CALDAS    007952090100207,-25.90,D,13849.67,0,0,,,,,
2025-05-02,2025-05-02,DDPT90103750 BALANCE CLUB 00001712568,-285.00,D,13564.67,0,0,,,,,
2025-05-02,2025-05-02,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,13564.59,0,0,,,,,
2025-05-05,2025-05-05,TRANSF OCID SEGUROS DEVOL AP. AU83469628,45.97,C,13577.45,0,0,,,,,
2025-05-05,2025-05-05,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-33.11,D,13531.48,0,0,,,,,
2025-05-06,2025-05-06,COM.MAN.CONTA PACOTE PROGRAMA PRESTIGE   042025,-15.00,D,13562.45,0,0,,,,,
2025-05-06,2025-05-06,IMPOSTO SELO ART 17.3.4,-0.60,D,13561.85,0,0,,,,,
2025-05-07,2025-05-07,COMPRA 0885 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-4.60,D,13557.25,0,0,,,,,
