lance,dv,desc,amount,newt,balance,usd,erate,memo,category,subcat,fragment,who
2024-03-15,2024-03-15,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-11.26,D,1221.85,0,0,,,,,
2024-03-15,2024-03-15,PAG BXVAL- 6519 VIAVERDE,-10.90,D,1210.95,0,0,,,,,
2024-03-18,2024-03-18,COMPRA 6519 CHILDREN S WORLD 2500-825 C. RAINHA,-17.00,D,1193.95,0,0,,,,,
2024-03-18,2024-03-18,COMPRA 0885 HOTEL JERONIMOS 8 LISBO CONTACTLESS,-4.00,D,1189.95,0,0,,,,,
2024-03-18,2024-03-18,COMPRA 0885 FARMACIA MALDONADO 2500-253 CLD RAI,-12.19,D,1177.76,0,0,,,,,
2024-03-18,2024-03-18,COMPRA 0885 BOL QUEIIAS,-12.50,D,1165.26,0,0,,,,,
2024-03-18,2024-03-18,COMPRA 6519 CONTINENTE BOM DIA CALD CONTACTLESS,-20.69,D,1144.57,0,0,,,,,
2024-03-19,2024-03-19,DO OCIDENTAL AUTOMVEL AU83469628 00254663509MAR,-33.56,D,1111.01,0,0,,,,,
2024-03-19,2024-03-19,COMPRA 0885 BOLT.EU O 2403170838 Tallinn EE,-11.69,D,1099.32,0,0,,,,,
2024-03-19,2024-03-19,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-24.59,D,1074.73,0,0,,,,,
2024-03-19,2024-03-19,COMPRA 6519 E LECLERC CALDAS DA CALDAS DA RAINH,-33.94,D,1040.79,0,0,,,,,
2024-03-19,2024-03-19,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-101.16,D,939.63,0,0,,,,,
2024-03-19,2024-03-19,COMPRA 0885 HIPER CHINA CALDAS DA R CONTACTLESS,-11.90,D,927.73,0,0,,,,,
2024-03-20,2024-03-20,TRF. P/O Transferwise,1833.31,P,2761.04,0,0,,,,,
2024-03-20,2024-03-20,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-64.15,D,2696.89,0,0,,,,,
2024-03-21,2024-03-21,COMPRA 0885 MCDONALDS 2 CALDAS DA R CONTACTLESS,-7.90,D,2688.99,0,0,,,,,
2024-03-21,2024-03-21,MEDIS-PAG SERVICOS 2024032010104248,17.15,C,2706.14,0,0,,,,,
2024-03-21,2024-03-21,COMPRA 6519 LIDL AGRADECE CALDAS DA CONTACTLESS,-13.56,D,2692.58,0,0,,,,,
2024-03-22,2024-03-22,COMPRA 0885 MCDONALDS 2 CALDAS DA R CONTACTLESS,-11.00,D,2681.58,0,0,,,,,
2024-03-22,2024-03-22,TRF MB WAY P/ *****4493,-45.00,D,2636.58,0,0,,,,,
2024-03-22,2024-03-22,COMPRA 6519 OUTBECO CALDAS DA CALDA CONTACTLESS,-25.75,D,2610.83,0,0,,,,,
2024-03-22,2024-03-22,COMISSAO TRF MBWAY  APP MB WAY,-0.09,D,2610.74,0,0,,,,,
2024-03-22,2024-03-22,PAG BXVAL- 6519 VIAVERDE,-5.40,D,2605.34,0,0,,,,,
2024-03-25,2024-03-25,COMPRA 6519 CHILDREN S WORLD 2500-825 C. RAINHA,-17.00,D,2588.34,0,0,,,,,
2024-03-25,2024-03-25,LEV ATM 0885 BCP Caldas Rainha Pc da Republic,-200.00,D,2388.34,0,0,,,,,
2024-03-25,2024-03-25,LEV ATM 6519 BCP Caldas Rainha Pc da Republic,-150.00,D,2238.34,0,0,,,,,
2024-03-25,2024-03-25,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-22.61,D,2215.73,0,0,,,,,
2024-03-25,2024-03-25,TRF MB WAY P/ *****8823,-248.00,D,1967.73,0,0,,,,,
2024-03-25,2024-03-25,COMPRA 6519 EST SERVICO BP CALDAS DA RAINHA CAL,-53.85,D,1913.88,0,0,,,,,
2024-03-25,2024-03-25,COMPRA 0885 EUPAGO- INST PAG LDAPORTO,-15.00,D,1898.88,0,0,,,,,
2024-03-25,2024-03-25,COMPRA 0885 EUPAGO- INST PAG LDAPORTO,-10.00,D,1888.88,0,0,,,,,
2024-03-25,2024-03-25,COMPRA 0885 PINGO DOCE CALDAS RACAL CONTACTLESS,-108.53,D,1780.35,0,0,,,,,
2024-03-25,2024-03-25,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-29.38,D,1750.97,0,0,,,,,
2024-03-26,2024-03-26,COMISSAO TRF MBWAY  APP MB WAY,-0.50,D,1750.47,0,0,,,,,
2024-03-26,2024-03-26,IMPOSTO DO SELO,-0.02,D,1750.45,0,0,,,,,
2024-03-27,2024-03-27,COMPRA 0885 RODOVIARIA OESTE LDACALDAS DA RAINH,-9.15,D,1741.3,0,0,,,,,
2024-03-28,2024-03-28,DO PT34100781 EDP COMERCIAL C 16010011415904 §,-22.93,D,1218.37,0,0,,,,,
2024-03-28,2024-03-28,COMPRA 6519 A.M.SHOPPING CALDAS DA RAINHA,-14.98,D,1203.39,0,0,,,,,
2024-03-28,2024-03-28,COMPRA 6519 CONTINENTE CAL RAINH250 CONTACTLESS,-9.68,D,1193.71,0,0,,,,,
2024-03-28,2024-03-28,COMPRA 0885 MCDONALDS 2 CALDAS DA R CONTACTLESS,-21.35,D,1172.36,0,0,,,,,
2024-04-15,2024-04-15,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-25.93,D,1837.6,0,0,,,,,
2024-04-15,2024-04-15,TRF MB WAY P/ *****4493,-45.00,D,1792.6,0,0,,,,,
2024-04-15,2024-04-15,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-41.14,D,1751.46,0,0,,,,,
2024-04-15,2024-04-15,po PT34100781 EDP COMERCIAL C 1601001141590,-147.97,D,1603.49,0,0,,,,,
2024-04-15,2024-04-15,COMPRA 0885 HMGIFTS CALDAS DA RAINH CONTACTLESS,-30.46,D,1573.03,0,0,,,,,
2024-04-15,2024-04-15,PAG BXVAL- 6519 VIAVERDE,-10.35,D,1562.68,0,0,,,,,
2024-04-16,2024-04-16,COMISSAO TRF MBWAY  APP MB WAY,-0.09,D,1562.59,0,0,,,,,
2024-04-16,2024-04-16,COMPRA 6519 PINGO DOCE OBIDOS CONTACTLESS,-165.93,D,1396.66,0,0,,,,,
2024-04-16,2024-04-16,COMPRA 6519 EST SERVICO BP CALDAS DA RAINHA CAL,-48.38,D,1348.28,0,0,,,,,
2024-04-17,2024-04-17,COMPRA 0885 ALDI CALDAS RAINHA CALD CONTACTLESS,-21.75,D,1326.53,0,0,,,,,
2024-04-17,2024-04-17,LEV ATM 0885 193 LISBOA Aeropor. Lisbo,-200.00,D,1126.53,0,0,,,,,
2024-04-17,2024-04-17,COMPRA 6519 MCDONALDS 2 CALDAS DA R CONTACTLESS,-4.00,D,1095.48,0,0,,,,,
2024-04-19,2024-04-19,DO OCIDENTAL AUTOMVEL AU83469628 00254663509ABR,-33.56,D,1061.92,0,0,,,,,
2024-04-19,2024-04-19,COMPRA 0885 SPRINGFIELD AEROPOR LIS CONTACTLESS,-22.15,D,1039.77,0,0,,,,,
2024-04-19,2024-04-19,COMPRA 6519 COLEGIO RAINHA D LEOCAL CONTACTLESS,-31.80,D,1007.97,0,0,,,,,
2024-04-19,2024-04-19,COMPRA 6519 FARMACIA MALDONADO 2500-253 CLD RAI,-13.80,D,994.17,0,0,,,,,
2024-04-19,2024-04-19,TRF MB WAY P/ *****9181,-15.00,D,979.17,0,0,,,,,
2024-04-19,2024-04-19,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-57.04,D,922.13,0,0,,,,,
2024-04-22,2024-04-22,COMPRA 6519 CHILDREN S WORLD 2500-825 C. RAINHA,-17.00,D,890.13,0,0,,,,,
2024-04-22,2024-04-22,COMPRA 6519 AGRILOJA ATE BREVEZI PI CONTACTLESS,-25.81,D,864.32,0,0,,,,,
2024-04-22,2024-04-22,COMPRA 6519 WELLS OPTICA 2500-136-C CONTACTLESS,-10.89,D,853.43,0,0,,,,,
2024-04-22,2024-04-22,COMPRA 6519 CONTINENTE CAL RAINH250 CONTACTLESS,-17.99,D,835.44,0,0,,,,,
2024-04-22,2024-04-22,COMPRA 6519 NOTE CALDAS RAINHA CALO CONTACTLESS,-34.40,D,801.04,0,0,,,,,
2024-04-24,2024-04-24,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-26.14,D,774.9,0,0,,,,,
2024-04-24,2024-04-24,COMPRA 6519 GOLDPET CALDAS RAINHCON CONTACTLESS,-14.45,D,760.45,0,0,,,,,
2024-04-25,2024-04-25,COMPRA 6519 CONTINENTE P DELGADA95O CONTACTLESS,-77.26,D,683.19,0,0,,,,,
2024-04-25,2024-04-25,COMPRA 6519 FINANCOR DISTRIB ALIPON CONTACTLESS,-2.49,D,680.7,0,0,,,,,
2024-04-25,2024-04-25,TRF MB WAY P/ ***#**2799,-9.00,D,671.7,0,0,,,,,
2024-04-26,2024-04-26,COMPRA 0885 EASYPAY LISBOA,-54.00,D,617.7,0,0,,,,,
2024-04-26,2024-04-26,COMPRA 0885 MACDONALDS AEROPORTO LI CONTACTLESS,-25.40,D,592.3,0,0,,,,,
2024-04-26,2024-04-26,COMPRA 0885 Gate Gourmet Glattbrugg CONTACTLESS,-11.50,D,580.8,0,0,,,,,
2024-04-26,2024-04-26,CUSTO DE SERVICO INTERNACIONAL,-0.35,D,580.45,0,0,,,,,
2024-04-26,2024-04-26,IMPOSTO DO SELO,-0.01,D,580.44,0,0,,,,,
2024-04-26,2024-04-26,COMPRA 0885 FINANCOR DIST ALIMEN SA CONTACTLESS,-83.98,D,496.46,0,0,,,,,
2024-04-26,2024-04-26,COMPRA 0885 SPORTZONE MATRIZ PONTA CONTACTLESS,-24.28,D,472.18,0,0,,,,,
2024-04-29,2024-04-29,TRE MB WAY P/ *****4493,-45.00,D,427.18,0,0,,,,,
2024-04-29,2024-04-29,COMPRA 6519 CONTINENTE P DELGADA950 CONTACTLESS,-37.25,D,389.93,0,0,,,,,
2024-04-29,2024-04-28,TRF. P/O Transferwise,1858.99,P,2248.92,0,0,,,,,
2024-04-29,2024-04-28,TRF. P/O Transferwise,1858.99,P,4107.91,0,0,,,,,
2024-04-29,2024-04-29,COMPRA 0885 PALCO NATURAL LDA PONTA DELGADA,-24.90,D,4083.01,0,0,,,,,
2024-04-29,2024-04-29,COMPRA 0885 FUTURISMO PONTA DELGADA,-24.00,D,4059.01,0,0,,,,,
2024-04-29,2024-04-29,COMPRA 0885 TNGH PONTA DELGAGADA CONTACTLESS,-32.00,D,4027.01,0,0,,,,,
2024-04-30,2024-04-30,COMPRA 0885 ORANGE BIRD LDA LISBOA,-25.00,D,4002.01,0,0,,,,,
2024-04-30,2024-04-30,COMISSAO TRF MBWAY  APP MB WAY,-0.09,D,4001.92,0,0,,,,,
2024-04-30,2024-04-30,COMPRA 0885 CARREGAMENTOS VODAFOLISBOA,-29.00,D,3972.92,0,0,,,,,
2024-04-30,2024-04-30,TRF MB WAY P/ *****1701,-15.00,D,3957.92,0,0,,,,,
2024-04-30,2024-04-30,COMPRA 6519 EST SERVICO PA ANTERO QUENTAL 9500-,-38.12,D,3919.8,0,0,,,,,
2024-05-02,2024-05-02,TRF P/ Cidade Logica LDA,-611.93,D,3307.87,0,0,,,,,
2024-05-02,2024-05-02,COMPRA 0885 CARREGAMENTOS VODAFOLISBOA,-5.00,D,3302.87,0,0,,,,,
2024-05-02,2024-05-02,COMPRA 0885 M 16-RESTAURANTES RALISBOA,-12.80,D,3290.07,0,0,,,,,
2024-05-02,2024-05-02,COMPRA 6519 GUACAMOLE VASCO GAMA199 CONTACTLESS,-15.70,D,3274.37,0,0,,,,,
2024-05-02,2024-05-02,DO OCIDENTAL SAUDE 0178637755 00254458645MAI,-236.42,D,3037.95,0,0,,,,,
2024-05-02,2024-05-02,00PT77114654 FF CALDAS 007952090100207,-25.90,D,3012.05,0,0,,,,,
2024-05-02,2024-05-02,pO PT90103750 Balance Health 00001712568,-44.90,D,2967.15,0,0,,,,,
2024-05-02,2024-05-02,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-42.47,D,2924.68,0,0,,,,,
2024-05-02,2024-05-02,COMPRA 6519 E LECLERC CALDAS DA CAL CONTACTLESS,-109.19,D,2815.49,0,0,,,,,
2024-05-02,2024-05-02,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-65.59,D,2749.9,0,0,,,,,
2024-05-02,2024-05-02,COMPRA 0885 PARQUE ESTACIONAMENTCALDAS RAINHA,-35.00,D,2714.9,0,0,,,,,
2024-05-02,2024-05-02,COMPRA 0885 FARMACIA MALDONADO 2500-253 CLD RAI,-25.66,D,2689.24,0,0,,,,,
2024-05-03,2024-05-03,COMPRA 6519 Vodafone.pt Lisboa PT,-25.00,D,2664.24,0,0,,,,,
2024-05-03,2024-05-03,COMPRA 0885 Green Love Restaurant P CONTACTLESS,-25.05,D,2639.19,0,0,,,,,
2024-05-03,2024-05-03,COMPRA 0885 MULTIMARCA AEROPORTO PO CONTACTLESS,-10.50,D,2628.69,0,0,,,,,
2024-05-03,2024-05-03,COMPRA 0885 PIZZA HUT LISBOA LISBOA CONTACTLESS,-4.50,D,2624.19,0,0,,,,,
2024-05-03,2024-05-03,COMPRA 0885 GRUPO PORTO EDITORA PORTO,-10.65,D,2613.54,0,0,,,,,
2024-05-03,2024-05-03,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-7.00,D,2606.54,0,0,,,,,
2024-05-03,2024-05-03,LEV ATM 6519 BCP CALDAS RAINHA C Com Caldas v,-90.00,D,2516.54,0,0,,,,,
2024-05-06,2024-05-06,COMPRA 0885 BENETTON CALDAS 2500-23 CONTACTLESS,-12.95,D,2486.59,0,0,,,,,
2024-05-06,2024-05-06,COMPRA 0885 BENETTON CALDAS 2500-23 CONTACTLESS,-20.00,D,2466.59,0,0,,,,,
2024-05-06,2024-05-06,COM.MAN.CONTA PACOTE PROGRAMA PRESTIGE 042024,-15.00,D,2451.59,0,0,,,,,
2024-05-06,2024-05-06,IMPOSTO SELO ART 17.3.4,-0.60,D,2450.99,0,0,,,,,
2024-05-07,2024-05-07,"COMPRA 0885 GOMES-EQUESTRE,LDA MEIR CONTACTLESS",-52.00,D,2398.99,0,0,,,,,
2024-05-07,2024-05-07,COMPRA 0885 CERVEJA NETUS CALDAS DA RAIPT,-19.50,D,2379.49,0,0,,,,,
2024-05-07,2024-05-07,COMPRA 6519 PINGO DOCE OBIDOS CONTACTLESS,-102.21,D,2277.28,0,0,,,,,
2024-05-07,2024-05-07,COMPRA 6519 CONTINENTE BOM DIA OBID CONTACTLESS,-26.31,D,2250.97,0,0,,,,,
2024-05-07,2024-05-07,TRF MB WAY P/ *****9181,-15.00,D,2235.97,0,0,,,,,
2024-05-07,2024-05-07,COMPRA 6519 LIDL AGRADECE CALDAS DA CONTACTLESS,-49.50,D,2186.47,0,0,,,,,
2024-05-08,2024-05-08,pO PT02117362 Colegio Rainha CRDLO84314,-80.00,D,2106.47,0,0,,,,,
2024-05-08,2024-05-08,DOD PT02117362 Colegio Rainha CRDLO84187,-175.00,D,1931.47,0,0,,,,,
2024-05-08,2024-05-08,COMPRA 0885 LIDL AGRADECE CALDAS DA CONTACTLESS,-17.52,D,1913.95,0,0,,,,,
2024-05-08,2024-05-08,PAG SERV 11099/406584125 CLINICA CUF BELEM SA,-35.00,D,1878.95,0,0,,,,,
2024-05-08,2024-05-08,COMPRA 6519 £ LECLERC CALDAS DA CAL CONTACTLESS,-37.82,D,1841.13,0,0,,,,,
2024-05-08,2024-05-08,COMPRA 0885 CLINICA MEDICA MARIAMAL CONTACTLESS,-90.00,D,1751.13,0,0,,,,,
2024-05-08,2024-05-08,COMPRA 0885 PINGO DOCE CALDAS CALDA CONTACTLESS,-9.25,D,1741.88,0,0,,,,,
2024-05-09,2024-05-09,DOD PT61111450 CTT - AGUA/GAS 05216908821,-22.73,D,1719.15,0,0,,,,,
2024-05-09,2024-05-09,COMPRA 6519 ESCOLA DE VELA LAGOA2SO CONTACTLESS,-80.00,D,1639.15,0,0,,,,,
2024-05-09,2024-05-09,COMPRA 0885 LIDL AGRADECE ALCOBACA CONTACTLESS,-38.84,D,1600.31,0,0,,,,,
2024-05-09,2024-05-09,COMPRA 6519 PROHIBITION BAR OBIDOS CONTACTLESS,-34.00,D,1566.31,0,0,,,,,
2024-05-09,2024-05-09,COMPRA 6519 E LECLERC CALDAS DA CAL CONTACTLESS,-18.00,D,1548.31,0,0,,,,,
2024-05-10,2024-05-10,LEV ATM 6519 193 Caldas Rainha CTT -R Eng Oua,-150.00,D,1398.31,0,0,,,,,
2024-05-10,2024-05-10,"bo PT73101243 MEO, SA 42473235217",-34.99,D,1363.32,0,0,,,,,
2024-05-10,2024-05-10,TRF MB WAY P/ *****2707,-10.00,D,1353.32,0,0,,,,,
2024-05-10,2024-05-10,MEDIS-PAG SERVICOS 2024050910102868,31.50,C,1384.82,0,0,,,,,
2024-05-10,2024-05-10,TRF MB way P/ *****4493,-45.00,D,1339.82,0,0,,,,,
2024-05-10,2024-05-10,COMPRA 0885 FARMACIA MALDONADO 2500-253 C DA RA,-6.10,D,1333.72,0,0,,,,,
2024-05-13,2024-05-13,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-42.07,D,1291.65,0,0,,,,,
2024-05-13,2024-05-13,COMPRA 6519 PROHIBITION BAR OBIDOS CONTACTLESS,-199.50,D,1092.15,0,0,,,,,
2024-05-13,2024-05-13,COMISSAO TRF MBWAY  APP MB WAY,-0.09,D,1092.06,0,0,,,,,
2024-05-13,2024-05-13,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-57.16,D,1034.9,0,0,,,,,
2024-05-13,2024-05-13,MEDIS-PAG SERVICOS 2024051010104210,21.70,C,1056.6,0,0,,,,,
2024-05-13,2024-05-13,COMPRA 0885 ALE HOP CALDAS CALDAS O CONTACTLESS,-16.00,D,1040.6,0,0,,,,,
2024-05-14,2024-05-14,TRE MB WAY P/ *****9181,-15.00,D,1025.6,0,0,,,,,
2024-05-14,2024-05-14,TRF MB WAY P/ *****3133,-150.00,D,875.6,0,0,,,,,
2024-05-14,2024-05-14,COMPRA 0885 MINIPRECO CALDAS DA RAI CONTACTLESS,-3.57,D,872.03,0,0,,,,,
2024-05-14,2024-05-14,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-21.22,D,850.81,0,0,,,,,
2024-05-14,2024-05-14,COMPRA 0885 HIPER CHINA CALDAS DA R CONTACTLESS,-32.70,D,818.11,0,0,,,,,
2024-05-14,2024-05-14,COMPRA 0885 RNE LISBOA,-14.30,D,803.81,0,0,,,,,
2024-05-14,2024-05-14,COMPRA 0885 EUPAGO- INST PAG LDAPORTO,-17.00,D,786.81,0,0,,,,,
2024-05-15,2024-05-15,bdo Pt34100781 EDP COMERCIAL-C 16010011415904,-131.45,D,655.36,0,0,,,,,
2024-05-15,2024-05-15,COMISSAO TRF MBWAY  APP MB WAY,-0.30,D,655.06,0,0,,,,,
2024-05-15,2024-05-15,IMPOSTO DO SELO,-0.01,D,655.05,0,0,,,,,
2024-05-15,2024-05-15,TRF. P/O Transferwise,1836.23,P,2491.28,0,0,,,,,
2024-05-16,2024-05-16,COMPRA 6519 EST SERVICO BP CALDAS DA RAINHA CAL,-48.54,D,2442.74,0,0,,,,,
2024-05-16,2024-05-16,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-90.09,D,2352.65,0,0,,,,,
2024-05-16,2024-05-16,COMPRA 0885 HOSPITAL DA LUZ LISBOA CONTACTLESS,-58.40,D,2294.25,0,0,,,,,
2024-05-16,2024-05-16,COMPRA 0885 LE CAFFE 1500-650 LISBO CONTACTLESS,-6.10,D,2288.15,0,0,,,,,
2024-05-17,2024-05-17,LEV ATM 6519 CCAM Caldas Rainha Camara Municip,-150.00,D,2138.15,0,0,,,,,
2024-05-17,2024-05-17,LEV ATM 0885 193 Caldas Rainha CTT -R Eng Dua,-60.00,D,2078.15,0,0,,,,,
2024-05-17,2024-05-17,COMPRA 0885 EUPAGO- INST PAG LDAPORTO,-15.00,D,2063.15,0,0,,,,,
2024-05-17,2024-05-17,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-13.79,D,2049.36,0,0,,,,,
2024-05-20,2024-05-20,COMPRA 6519 CHILDREN S WORLD 2500-825 C. RAINHA,-17.00,D,2032.36,0,0,,,,,
2024-05-20,2024-05-20,ODO OCIDENTAL AUTOMVEL AU83469628 00254663509MAI,-34.86,D,1997.5,0,0,,,,,
2024-05-20,2024-05-20,COMPRA 0885 LE CAFFE 1500-650 LISBO CONTACTLESS,-7.70,D,1989.8,0,0,,,,,
2024-05-20,2024-05-20,MEDIS-PAG SERVICOS 2024051710104626,10.65,C,2000.45,0,0,,,,,
2024-05-20,2024-05-20,TRF MB WAY P/ *****4493,-45.00,D,1955.45,0,0,,,,,
2024-05-21,2024-05-21,COMISSAO TRF MBWAY  APP MB WAY,-0.09,D,1940.36,0,0,,,,,
2024-05-21,2024-05-21,COMPRA 0885 FARMACIA MALDONADO 2500-253 CLD RAI,-40.78,D,1899.58,0,0,,,,,
2024-05-21,2024-05-21,COMPRA 0885 MINIPRECO 2500-198 CLD CONTACTLESS,-13.23,D,1886.35,0,0,,,,,
2024-05-21,2024-05-21,COMPRA 6519 EST SERVICO POSTO BP TORNADA CALDAS,-46.68,D,1839.67,0,0,,,,,
2024-05-22,2024-05-22,COMPRA 0885 EUPAGO- INST PAG LDAPORTO,-15.00,D,1824.67,0,0,,,,,
2024-05-22,2024-05-22,COMPRA 0885 LIDL AGRADECE CALDAS DA CONTACTLESS,-53.72,D,1770.95,0,0,,,,,
2024-05-22,2024-05-22,PAG BXVAL- 6519 VIAVERDE,-13.85,D,1757.1,0,0,,,,,
2024-05-23,2024-05-23,COMPRA 0885 TIGER BELLY CALDAS DA RAINHA,-39.69,D,1717.41,0,0,,,,,
2024-05-23,2024-05-23,COMPRA 6519 GOLDPET CALDAS RAINHCON CONTACTLESS,-35.80,D,1681.61,0,0,,,,,
2024-05-24,2024-05-24,COMPRA 6519 ESCOLA DE VELA LAGOA25O CONTACTLESS,-23.50,D,1658.11,0,0,,,,,
2024-05-24,2024-05-24,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-30.70,D,1627.41,0,0,,,,,
2024-05-24,2024-05-24,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-9.26,D,1618.15,0,0,,,,,
2024-05-27,2024-05-27,PAG SERV 45648/957654973 PPRO PAYMENT SERVICES,-3.49,D,1614.66,0,0,,,,,
2024-05-27,2024-05-27,LEV ATM 0885 193 Caldas Rainha CTT -R Eng Dua,-60.00,D,1554.66,0,0,,,,,
2024-05-27,2024-05-27,COMPRA 6519 CHILDREN S WORLD 2500-825 C. RAINHA  1 $,-17.00,D,37.66,0,0,,,,,
2024-05-27,2024-05-27,COMPRA 6519 THE BLACK SHEEP PUB 250 CONTACTLESS,-8.00,D,1529.66,0,0,,,,,
2024-05-27,2024-05-27,COMPRA 6519 THE BLACK SHEEP PUB 250 CONTACTLESS,-8.00,D,1521.66,0,0,,,,,
2024-05-27,2024-05-27,COMPRA 6519 THE BLACK SHEEP PUB 250 CONTACTLESS  1 $,-8.90,D,12.76,0,0,,,,,
2024-05-27,2024-05-27,COMPRA 0885 KAYSDAKI SALIR PORTO CONTACTLESS,-47.90,D,1464.86,0,0,,,,,
2024-05-27,2024-05-27,COMPRA 6519 £ LECLERC CALDAS DA CAL CONTACTLESS,-123.55,D,1341.31,0,0,,,,,
2024-05-27,2024-05-27,TRE MB WAY P/ *****4493,-45.00,D,1296.31,0,0,,,,,
2024-05-27,2024-05-27,TRF MB WAY P/ *****9181,-15.00,D,1281.31,0,0,,,,,
2024-05-28,2024-05-28,COMISSAO TRF MBWAY  APP MB WAY,-0.09,D,1281.22,0,0,,,,,
2024-05-28,2024-05-28,COMPRA 0885 CARREGAMENTOS VODAFOLISBOA,-24.00,D,1257.22,0,0,,,,,
2024-05-28,2024-05-28,COMPRA 0885 PINGO DOCE OBIDOS CONTACTLESS,-108.54,D,1148.68,0,0,,,,,
2024-05-28,2024-05-28,TRE MB WAY P/ *****2707,-15.00,D,1133.68,0,0,,,,,
2024-05-28,2024-05-28,COMPRA 0885 HIPER CHINA CALDAS DA R CONTACTLESS,-15.20,D,1118.48,0,0,,,,,
2024-05-28,2024-05-28,COMPRA 0885 TANIMARA COMERCIO COCAL CONTACTLESS,-15.99,D,1102.49,0,0,,,,,
2024-05-28,2024-05-28,COMPRA 0885 COCCODRILLO 2500-253 C RAINHA,-27.75,D,1074.74,0,0,,,,,
2024-05-28,2024-05-28,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-1.04,D,1073.7,0,0,,,,,
2024-05-29,2024-05-29,COMPRA 0885 ALDI CALDAS RAINHA CALD CONTACTLESS,-45.02,D,1028.68,0,0,,,,,
2024-05-29,2024-05-29,TRF. P/O Transferwise,1465.52,P,2494.2,0,0,,,,,
2024-05-29,2024-05-29,COMPRA 0885 FARMACIA MALDONADO 2500-253 CLD RAI,-34.80,D,2459.4,0,0,,,,,
2024-05-29,2024-05-29,COMPRA 6519 LIDEL LISBOA,-14.99,D,2444.41,0,0,,,,,
2024-05-29,2024-05-29,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-46.32,D,2398.09,0,0,,,,,
2024-05-30,2024-05-30,COMPRA 6519 CARREGAMENTOS VODAFOLISBOA,-5.00,D,2393.09,0,0,,,,,
2024-05-31,2024-05-31,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-6.97,D,2386.12,0,0,,,,,
2024-05-31,2024-05-31,COMPRA 6519 LETRARIA OBIDOS OBIDOS CONTACTLESS,-47.30,D,2338.82,0,0,,,,,
2024-05-31,2024-05-31,COMPRA 6519 WORTEN CALDAS DA RAINHA CONTACTLESS,-32.51,D,2306.31,0,0,,,,,
2024-05-31,2024-05-31,COMPRA 6519 CONTINENTE CAL RAINH250 CONTACTLESS,-8.86,D,2297.45,0,0,,,,,
2024-05-31,2024-05-31,COMPRA 0885 CLINICA PEDIATRICA LAGOA PARCEIRA,-80.00,D,2217.45,0,0,,,,,
2024-05-31,2024-05-31,TRE MB WAY P/ ***#*4493,-45.00,D,2172.45,0,0,,,,,
2024-05-31,2024-05-31,TRF MB WAY P/ *****9181,-15.00,D,2157.45,0,0,,,,,
2024-05-31,2024-05-31,COMPRA 0885 FARMACIA MALDONADO 2500-253 CLD RAL,-23.88,D,2133.57,0,0,,,,,
2024-06-03,2024-06-03,LEV ATM 0885 193 Caldas Rainha CTT -R Eng Dua,-100.00,D,2033.57,0,0,,,,,
2024-06-03,2024-06-03,COMPRA 6519 KASTHAMANDAP CALDAS RAI CONTACTLESS,-14.60,D,2018.97,0,0,,,,,
2024-06-03,2024-06-03,DO OCIDENTAL SAUDE DI78637755 002544586453UN,-236.42,D,1782.55,0,0,,,,,
2024-06-03,2024-06-03,DOPT77114654 FF CALDAS 007952090100207,-25.90,D,1756.65,0,0,,,,,
2024-06-03,2024-06-03,DO PT90103750 Balance Health 00001712568,-44.90,D,1711.75,0,0,,,,,
2024-06-03,2024-06-03,COMISSAO TRF MBWAY  APP MB WAY,-0.09,D,1711.66,0,0,,,,,
2024-06-03,2024-06-03,TRF. P/O Transferwise,1372.23,P,3083.89,0,0,,,,,
2024-06-03,2024-06-03,COMPRA 0885 ALDI CALDAS RAINHA CALO CONTACTLESS,-50.91,D,3032.98,0,0,,,,,
2024-06-03,2024-06-03,PAG BXVAL- 6519 VIAVERDE,-43.95,D,2989.03,0,0,,,,,
